date,equity
2025-03-06,0.8989507526585474
2025-03-07,0.8989507526585474
2025-03-08,0.8989507526585474
2025-03-09,0.8989507526585474
2025-03-10,0.8989507526585474
2025-03-11,0.8989507526585474
2025-03-12,0.8989507526585474
2025-03-13,0.8989507526585474
2025-03-14,0.8989507526585474
2025-03-15,0.8989507526585474
2025-03-16,0.8989507526585474
2025-03-17,0.8989507526585474
2025-03-18,0.8989507526585474
2025-03-19,0.8989507526585474
2025-03-20,0.8989507526585474
2025-03-21,0.8989507526585474
2025-03-22,0.8989507526585474
2025-03-23,0.8989507526585474
2025-03-24,0.8989507526585474
2025-03-25,0.8989507526585474
2025-03-26,0.8989507526585474
2025-03-27,0.8989507526585474
2025-03-28,0.8989507526585474
2025-03-29,0.8989507526585474
2025-03-30,0.8989507526585474
2025-03-31,0.8989507526585474
2025-04-01,0.8989507526585474
2025-04-02,0.8989507526585474
2025-04-03,0.8989507526585474
2025-04-04,0.8989507526585474
2025-04-05,0.8989507526585474
2025-04-06,0.8989507526585474
2025-04-07,0.8989507526585474
2025-04-08,0.8989507526585474
2025-04-09,0.8989507526585474
2025-04-10,0.8989507526585474
2025-04-11,0.8989507526585474
2025-04-12,0.8989507526585474
2025-04-13,0.8862188433064545
2025-04-14,0.8866020268792026
2025-04-15,0.8693937432297518
2025-04-16,0.8758217783525448
2025-04-17,0.8835747560222132
2025-04-18,0.8900048002799545
2025-04-19,0.9041744415156423
2025-04-20,0.903379787355792
2025-04-21,0.9057942864239696
2025-04-22,0.974283628567117
2025-04-23,0.9886768797405509
2025-04-24,1.0141521493945846
2025-04-25,1.0163818601283483
2025-04-26,1.012079933828837
2025-04-27,0.9864671658023242
2025-04-28,0.9987738158809256
2025-04-29,0.9754173534063937
2025-04-30,0.9590264321024585
2025-05-01,0.9854955896987078
2025-05-02,0.9865642098971655
2025-05-03,0.9536850619144092
2025-05-04,0.9278965260584875
2025-05-05,0.9247223616351036
2025-05-06,0.9484219691860024
2025-05-07,0.9541583357865764
2025-05-08,1.0527076753598943
2025-05-09,1.085270883486716
2025-05-10,1.1390785702108912
2025-05-11,1.1346483369500922
2025-05-12,1.1495257365890421
2025-05-13,1.1599905139912696
2025-05-14,1.1232766393560494
2025-05-15,1.0875493870214668
2025-05-16,1.0787731106322027
2025-05-17,1.0608695590736068
2025-05-18,1.0786715825293898
2025-05-19,1.0536137822939788
2025-05-20,1.054407837213103
2025-05-21,1.0774548732898317
2025-05-22,1.1298903345968558
2025-05-23,1.0513119678124203
2025-05-24,1.0473903369060258
2025-05-25,1.050968993425762
2025-05-26,1.0439715601643014
2025-05-27,1.0521704556342102
2025-05-28,1.0513766075269713
2025-05-29,1.0193818575607925
2025-05-30,0.9472536655603547
2025-05-31,0.9602329636916912
2025-06-01,0.9765278082437262
2025-06-02,0.9840971091063269
2025-06-03,0.9902162246923956
2025-06-04,0.9657196778129696
2025-06-05,0.9228036494875415
2025-06-06,0.9444917355441613
2025-06-07,0.9716689049350926
2025-06-08,0.9649965141193123
2025-06-09,0.9875223466090293
2025-06-10,0.9992960413461995
2025-06-11,0.9829078881640427
2025-06-12,0.9618531324373674
2025-06-13,0.9576341599736063
2025-06-14,0.9513553949376398
2025-06-15,0.9526492360910331
2025-06-16,0.9556403483440559
2025-06-17,0.9487713660318549
2025-06-18,0.9512676162121387
2025-06-19,0.9511249260697069
2025-06-20,0.9511249260697069
2025-06-21,0.9511249260697069
2025-06-22,0.9511249260697069
2025-06-23,0.9511249260697069
2025-06-24,0.9695809782519984
2025-06-25,0.9549564066259507
2025-06-26,0.9408320364192672
2025-06-27,0.9497580103955099
2025-06-28,0.9611033406724702
2025-06-29,0.9797602638773514
2025-06-30,0.9635727444194682
2025-07-01,0.9261927974529585
2025-07-02,0.9813877704568312
2025-07-03,0.9876502786700917
2025-07-04,0.9481029667115881
2025-07-05,0.9528420807121073
2025-07-06,0.9682235058560277
2025-07-07,0.9604966624286211
2025-07-08,0.9888302486307035
2025-07-09,1.033132206012299
2025-07-10,1.0770145992357167
2025-07-11,1.0937759584041853
2025-07-12,1.0904340984666197
2025-07-13,1.138781220855234
2025-07-14,1.1560074957535844
2025-07-15,1.1554770641995744
2025-07-16,1.1904427295587596
2025-07-17,1.228922129505365
2025-07-18,1.240342583914108
2025-07-19,1.253237873568717
2025-07-20,1.2794601004414865
2025-07-21,1.282902185859857
2025-07-22,1.28887067668547
2025-07-23,1.2417748131127988
2025-07-24,1.234553830735274
2025-07-25,1.2591410753094148
2025-07-26,1.2612202934122911
2025-07-27,1.2672461039295042
2025-07-28,1.2322382447398266
2025-07-29,1.228819290721618
2025-07-30,1.221801650590119
2025-07-31,1.2035997087988326
2025-08-01,1.1821479915651119
2025-08-02,1.1649831204669487
2025-08-03,1.1895659446678193
2025-08-04,1.2172712753645425
2025-08-05,1.1745610715373807
2025-08-06,1.19515353060141
2025-08-07,1.2619530957928913
2025-08-08,1.2882780102580202
2025-08-09,1.312348589131849
2025-08-10,1.2936441514961388
2025-08-11,1.253504071703901
2025-08-12,1.3292336596075875
2025-08-13,1.3777291131589797
2025-08-14,1.2620018092690142
2025-08-15,1.2398914358911861
2025-08-16,1.2600674697159524
2025-08-17,1.2734081592038105
2025-08-18,1.240708215193745
2025-08-19,1.1625838999115583
2025-08-20,1.2284359576115293
2025-08-21,1.1957022564264428
2025-08-22,1.309177441271142
2025-08-23,1.3008640586239038
2025-08-24,1.2919083738003474
2025-08-25,1.2284663841009456
2025-08-26,1.258661436267435
2025-08-27,1.248912938469961
2025-08-28,1.2582400827814184
2025-08-29,1.2466895944808278
2025-08-30,1.2493345240247458
2025-08-31,1.244453807828543
2025-09-01,1.240696186459744
2025-09-02,1.2403239776038062
2025-09-03,1.2403239776038062
2025-09-04,1.2403239776038062
2025-09-05,1.2403239776038062
2025-09-06,1.2403239776038062
2025-09-07,1.2403239776038062
2025-09-08,1.2403239776038062
2025-09-09,1.2403239776038062
2025-09-10,1.2403239776038062
2025-09-11,1.2403239776038062
2025-09-12,1.2403239776038062
2025-09-13,1.2453457653673126
2025-09-14,1.2203433836143789
2025-09-15,1.2083369526185868
2025-09-16,1.2178380236885467
2025-09-17,1.2419240978965036
2025-09-18,1.263587172819777
2025-09-19,1.2183828746396694
2025-09-20,1.222244121884121
2025-09-21,1.2092179317069005
2025-09-22,1.1530044775619288
2025-09-23,1.1541927650972328
2025-09-24,1.1646037454950837
2025-09-25,1.0960196652673162
2025-09-26,1.125183912412814
2025-09-27,1.1218067519390105
2025-09-28,1.1320427807401492
2025-09-29,1.1537864858006444
2025-09-30,1.1573668373860633
2025-10-01,1.2651547561603567
2025-10-02,1.3107692896554248
2025-10-03,1.3215818124761909
2025-10-04,1.3225188490213853
2025-10-05,1.33332233108058
2025-10-06,1.347218566786932
2025-10-07,1.297373487126093
2025-10-08,1.3791858519436113
2025-10-09,1.3409515747550387
2025-10-10,1.1001253286477477
2025-10-11,1.0991413795340954
2025-10-12,1.200361916918444
2025-10-13,1.2212348417069299
2025-10-14,1.1617319622090139
2025-10-15,1.1186000925756863
2025-10-16,1.0752016100909765
2025-10-17,1.051638762999773
2025-10-18,1.0709994805683147
2025-10-19,1.086911546115543
2025-10-20,1.1009138959511375
2025-10-21,1.0740892990813382
2025-10-22,1.0580582990154022
2025-10-23,1.0722588533846398
2025-10-24,1.0712938204165936
2025-10-25,1.0712938204165936
2025-10-26,1.0712938204165936
2025-10-27,1.0704563784576917
2025-10-28,1.0708168793721506
2025-10-29,1.0704478575089933
2025-10-30,1.0676677238493124
2025-10-31,1.0664298768395981
2025-11-01,1.0702484591161232
2025-11-02,1.066910154550419
2025-11-03,1.0607521496315373
2025-11-04,1.0553564671040312
2025-11-05,1.0573275745905866
2025-11-06,1.057168975454398
2025-11-07,1.057168975454398
2025-11-08,1.057168975454398
2025-11-09,1.057168975454398
2025-11-10,1.057168975454398
2025-11-11,1.057168975454398
2025-11-12,1.057168975454398
2025-11-13,1.057168975454398
2025-11-14,1.057168975454398
2025-11-15,1.057168975454398
2025-11-16,1.057168975454398
2025-11-17,1.057168975454398
2025-11-18,1.057168975454398
2025-11-19,1.057168975454398
2025-11-20,1.057168975454398
2025-11-21,1.057168975454398
2025-11-22,1.057168975454398
2025-11-23,1.057168975454398
2025-11-24,1.057168975454398
2025-11-25,1.057168975454398
2025-11-26,1.057168975454398
2025-11-27,1.057168975454398
2025-11-28,1.057168975454398
2025-11-29,1.057168975454398
2025-11-30,1.057168975454398
2025-12-01,1.057168975454398
2025-12-02,1.057168975454398
2025-12-03,1.057168975454398
2025-12-04,1.057168975454398
2025-12-05,1.057168975454398
2025-12-06,1.057168975454398
2025-12-07,1.057168975454398
2025-12-08,1.057168975454398
2025-12-09,1.057168975454398
2025-12-10,1.057168975454398
2025-12-11,1.057168975454398
2025-12-12,1.057168975454398
2025-12-13,1.057168975454398
2025-12-14,1.057168975454398
2025-12-15,1.057168975454398
2025-12-16,1.057168975454398
2025-12-17,1.057168975454398
2025-12-18,1.057168975454398
2025-12-19,1.057168975454398
2025-12-20,1.057168975454398
2025-12-21,1.057168975454398
2025-12-22,1.057168975454398
2025-12-23,1.057168975454398
2025-12-24,1.057168975454398
2025-12-25,1.057168975454398
2025-12-26,1.057168975454398
2025-12-27,1.057168975454398
2025-12-28,1.057168975454398
2025-12-29,1.057168975454398
2025-12-30,1.057168975454398
2025-12-31,1.057168975454398
2026-01-01,1.057168975454398
2026-01-02,1.057168975454398
2026-01-03,1.0714827115970462
2026-01-04,1.0865565587590458
2026-01-05,1.112393122685063
2026-01-06,1.1249342115535164
2026-01-07,1.0872644587043223
2026-01-08,1.0764819218187964
2026-01-09,1.0827485826930248
2026-01-10,1.0933690936632947
2026-01-11,1.0771595718996319
2026-01-12,1.0508195557503293
2026-01-13,1.153001072631839
2026-01-14,1.190890926277756
2026-01-15,1.1601828522107538
2026-01-16,1.16690866186067
2026-01-17,1.1606030322297796
2026-01-18,1.1324147981538986
2026-01-19,1.1046189827167086
2026-01-20,1.040000479002568
2026-01-21,1.0515700385397173
2026-01-22,1.045236868944141
2026-01-23,1.0501548397491345
2026-01-24,1.037309442086125
2026-01-25,0.9992626592169481
2026-01-26,1.011804494203382
2026-01-27,1.0141575533096931
2026-01-28,1.0114839410615208
2026-01-29,1.004733129606367
2026-01-30,1.0045824196369262
2026-01-31,1.0045824196369262
2026-02-01,1.0045824196369262
2026-02-02,1.0045824196369262
2026-02-03,1.0045824196369262
2026-02-04,1.0045824196369262
2026-02-05,1.0045824196369262
2026-02-06,1.0045824196369262
2026-02-07,1.0045824196369262
2026-02-08,1.0045824196369262
2026-02-09,1.0045824196369262
2026-02-10,1.0045824196369262
2026-02-11,1.0045824196369262
2026-02-12,1.0045824196369262
2026-02-13,1.0045824196369262
2026-02-14,1.0045824196369262
2026-02-15,1.0045824196369262
2026-02-16,1.0045824196369262
2026-02-17,1.0045824196369262
2026-02-18,1.0045824196369262
2026-02-19,1.0045824196369262
2026-02-20,1.0045824196369262
2026-02-21,1.0045824196369262
2026-02-22,1.0045824196369262
2026-02-23,1.0045824196369262
2026-02-24,1.0045824196369262
2026-02-25,1.0045824196369262
2026-02-26,1.0045824196369262
2026-02-27,1.0045824196369262
2026-02-28,1.0045824196369262
2026-03-01,1.0045824196369262
2026-03-02,1.0045824196369262
2026-03-03,1.0045824196369262
2026-03-04,1.0045824196369262
2026-03-05,1.0045824196369262
2026-03-06,1.0045824196369262
2026-03-07,1.0045824196369262
2026-03-08,1.0045824196369262
2026-03-09,1.0045824196369262
2026-03-10,1.0045824196369262
2026-03-11,1.0045824196369262
2026-03-12,1.0045824196369262
2026-03-13,1.0045824196369262
2026-03-14,1.0045824196369262
2026-03-15,1.0045824196369262
2026-03-16,1.024069525045582
2026-03-17,1.0125444490037183
2026-03-18,0.9788211240078293
2026-03-19,0.953545113417406
2026-03-20,0.9620839361651035
2026-03-21,0.9399094761585426
2026-03-22,0.9261469282053723
2026-03-23,0.9683122482623826
2026-03-24,0.980543928961158
2026-03-25,0.9704211797816359
2026-03-26,0.9356701244870335
2026-03-27,0.9123261754859076
2026-03-28,0.9098011301266523
2026-03-29,0.8989339675316725
2026-03-30,0.9011249143159645
2026-03-31,0.9188033830156892
2026-04-01,0.9125713123079761
2026-04-02,0.887158592305897
2026-04-03,0.8867182599592878
2026-04-04,0.886372234246839
2026-04-05,0.8858404109062908
2026-04-06,0.8849327068427953
2026-04-07,0.8937479434823993
2026-04-08,0.8608724157226415
2026-04-09,0.8764025584530608
2026-04-10,0.8805241222483051
2026-04-11,0.8764969438511517
2026-04-12,0.8417834570634269
2026-04-13,0.8763151457890124
2026-04-14,0.8561286472657604
2026-04-15,0.8799025849825565
2026-04-16,0.9239299104083682
2026-04-17,0.9442517079975441
2026-04-18,0.9172422246959047
2026-04-19,0.8897757008158796
2026-04-20,0.9151353798383913
2026-04-21,0.9215470642106519
2026-04-22,0.9207118185300185
2026-04-23,0.9335674851436618
2026-04-24,0.9366813609572454
2026-04-25,0.9326565247685762
2026-04-26,0.9409035718941129
2026-04-27,0.9289363385104433
2026-04-28,0.9217370616930766
2026-04-29,0.9174113191165684
2026-04-30,0.9207548953014034
2026-05-01,0.9224832121234029
2026-05-02,0.9305103026312296
2026-05-03,0.9250604828847755
2026-05-04,0.9239670745510706
2026-05-05,0.9651893770843216
2026-05-06,0.9815989329673778
2026-05-07,0.978167793267385
2026-05-08,1.020010743837958
2026-05-09,1.0113779422346239
2026-05-10,1.0346321230317228
2026-05-11,1.0187231202451765
2026-05-12,0.9987646538504037
2026-05-13,0.9689552538077738
2026-05-14,0.9796958929469096
2026-05-15,0.9413472059563429
2026-05-16,0.9107234167579673
2026-05-17,0.8953247929726929
2026-05-18,0.8998726605719337
2026-05-19,0.8915006239827777
2026-05-20,0.9075498147138025
2026-05-21,0.9229440623084043
2026-05-22,0.8759099797381267
2026-05-23,0.911268259794706
2026-05-24,0.9000332610469411
2026-05-25,0.898176822803226
2026-05-26,0.8857719312040704
2026-05-27,0.8759186929823894
2026-05-28,0.884906678153736
2026-05-29,0.903574802110982
2026-05-30,0.9085985523820135
2026-05-31,0.9251910863216545
2026-06-01,0.9085586132361181
2026-06-02,0.8529912829556835
2026-06-03,0.8533537767492861
2026-06-04,0.8475275796440689
2026-06-05,0.8474004505071223
2026-06-06,0.8474004505071223
2026-06-07,0.8474004505071223
