entry_time,exit_time,side,entry_price,exit_price,size,pnl_gross,commission,slippage,pnl_net,exit_reason,strategy
1759942800000,1759968000000,long,2.9207596499999995,2.865348751785714,650.0,-12.33140968627305,0.65,0.3250000000000045,-13.306409686273055,stop_loss,volatility_breakout
1760536800000,1760605200000,short,2.4637675,2.3647567874999997,798.8834872250983,32.10449982583249,0.7988834872250983,0.3994417436124658,30.906174594994926,take_profit,volatility_breakout
1760626800000,1760684400000,short,2.3542223,2.2376932874999995,851.3728249208274,42.14114977899912,0.8513728249208274,0.42568641246032213,40.86409054161797,take_profit,volatility_breakout
1760868000000,1760940000000,long,2.3865927,2.4637675,854.7739059267466,27.640663291694214,0.8547739059267466,0.4273869529633628,26.358502432804105,take_profit,volatility_breakout
1762531200000,1762617600000,long,2.26503195,2.26356765,1008.1667327665073,-0.6517605841232652,1.0081667327665074,0.5040833663831567,-2.164010683272929,time_stop,volatility_breakout
1762700400000,1762732800000,long,2.3156572499999997,2.3975256375,856.6720877711678,30.287022158432173,0.8566720877711678,0.4283360438855723,29.002014026775434,take_profit,volatility_breakout
1763240400000,1763326800000,short,2.2260864,2.1983986499999997,707.4648344531626,8.799348250872312,0.7074648344531625,0.3537324172265387,7.7381509991926105,time_stop,volatility_breakout
1763949600000,1764003600000,long,2.0928459,2.1911288875,657.3886265929304,30.871894662705593,0.6573886265929305,0.3286943132964557,29.885811722816207,take_profit,volatility_breakout
1764428400000,1764514800000,long,2.2197093,2.1955017000000003,659.288474094185,-7.190036850988594,0.659288474094185,0.3296442370470248,-8.178969562129804,time_stop,volatility_breakout
1764543600000,1764547200000,short,2.1539224999999997,2.1016502999999997,861.3952141900858,20.90466250071068,0.8613952141900858,0.4306976070949307,19.61256967942566,take_profit,volatility_breakout
1765076400000,1765090800000,long,2.06953425,2.036177830357143,659.9328136620707,-10.636690776489099,0.6599328136620707,0.32996640683093503,-11.626589996982105,stop_loss,volatility_breakout
1765486800000,1765551600000,long,2.04272085,1.9933813821428574,507.02629975336833,-12.246611091969397,0.5070262997533683,0.2535131498766442,-13.00715054159941,stop_loss,volatility_breakout
1765720800000,1765753200000,short,1.9937026500000001,1.9628309249999998,506.3505909113006,7.840645743336575,0.5063505909113006,0.2531752954556272,7.0811198569696465,take_profit,volatility_breakout
1766322000000,1766361600000,short,1.8982504,1.9340951357142857,861.3548599368261,-16.26499713138536,0.8613548599368261,0.4306774299683649,-17.557029421290554,stop_loss,volatility_breakout
1766872800000,1766959200000,long,1.8631311,1.8677656500000002,859.7892972729218,2.1387311325952445,0.8597892972729217,0.42989464863639726,0.8490471866859255,time_stop,volatility_breakout
1767193200000,1767204000000,short,1.8584703,1.8334912875,708.0610222770181,9.516786534721819,0.7080610222770181,0.35403051113848816,8.454695001306312,take_profit,volatility_breakout
1769184000000,1769270400000,long,1.93746825,1.9139425500000002,708.6032866555502,-8.604212399801808,0.7086032866555502,0.3543016433277027,-9.667117329785063,time_stop,volatility_breakout
1770555600000,1770566400000,long,1.4626309499999999,1.4152277464285714,707.8769862123993,-22.941971028956843,0.7078769862123993,0.35393849310621517,-24.003786508275457,stop_loss,volatility_breakout
1771437600000,1771506000000,short,1.4403794500000002,1.3913703375,655.7080862129434,22.310559460127,0.6557080862129434,0.327854043106395,21.32699733080766,take_profit,volatility_breakout
1772197200000,1772258400000,short,1.3701146000000002,1.3254123749999998,707.5941600149066,23.08641434057608,0.7075941600149066,0.3537970800073902,22.025023100553785,take_profit,volatility_breakout
