entry_time,exit_time,side,entry_price,exit_price,size,pnl_gross,commission,slippage,pnl_net,exit_reason,strategy
1744297200000,1744365600000,short,1.9328331,2.0277776678571424,850.0,-41.753673754123405,0.85,0.424999999999875,-43.02867375412328,stop_loss,volatility_breakout
1746108000000,1746169200000,long,2.24502195,2.2009061392857148,647.147886205982,-12.71678152278772,0.647147886205982,0.32357394310290616,-13.687503352096607,stop_loss,volatility_breakout
1748131200000,1748210400000,short,2.30454715,2.338886716071428,994.1786675007575,-14.814044503036783,0.9941786675007575,0.49708933375028785,-16.305312504287826,stop_loss,volatility_breakout
1749362400000,1749380400000,long,2.2061025,2.2400794000000004,694.7141028685049,10.699517180980086,0.694714102868505,0.3473570514341576,9.657446026677425,take_profit,volatility_breakout
1749754800000,1749772800000,short,2.20259815,2.1462976124999997,645.6742445243735,16.504057726839033,0.6456742445243735,0.3228371222621242,15.535546360052535,take_profit,volatility_breakout
1750428000000,1750438800000,short,2.1343323000000005,2.0868929249999995,845.6088819693852,18.795178639744755,0.8456088819693852,0.4228044409845689,17.5267653167908,take_profit,volatility_breakout
1751234400000,1751256000000,long,2.2149069,2.1865990107142856,847.026780266345,-10.825529649943622,0.847026780266345,0.42351339013310085,-12.096069820343068,stop_loss,volatility_breakout
1754402400000,1754488800000,short,2.9753116,2.9869927499999998,995.2077847709332,-3.907211404370821,0.9952077847709333,0.4976038923853698,-5.400023081527125,time_stop,volatility_breakout
1754881200000,1754917200000,long,3.2669326499999998,3.1924351267857145,497.28413084215174,-11.33982241155442,0.49728413084215173,0.24864206542106174,-12.085748607817635,stop_loss,volatility_breakout
1756998000000,1757073600000,short,2.8089948000000002,2.8638669321428574,794.64796672835,-15.52300069668009,0.7946479667283499,0.3973239833641397,-16.714972646772576,stop_loss,volatility_breakout
1758132000000,1758146400000,short,2.9963011,3.0552554357142854,991.5589963490874,-19.509622030737763,0.9915589963490874,0.49577949817453104,-20.996960525261382,stop_loss,volatility_breakout
1759942800000,1759968000000,long,2.9207596499999995,2.865348751785714,643.0840938580021,-12.20020526782876,0.6430840938580021,0.32154204692900556,-13.164831408615768,stop_loss,volatility_breakout
1760536800000,1760605200000,short,2.4637675,2.3647567874999997,790.3834822773432,31.762912583476727,0.7903834822773432,0.3951917411385892,30.577337360060795,take_profit,volatility_breakout
1760626800000,1760684400000,short,2.3542223,2.2376932874999995,842.3143409992887,41.692774030403065,0.8423143409992887,0.4211571704995538,40.42930251890422,take_profit,volatility_breakout
1760868000000,1760940000000,long,2.3865927,2.4637675,845.6792349944104,27.346570625497396,0.8456792349944104,0.42283961749719484,26.07805177300579,take_profit,volatility_breakout
1762531200000,1762617600000,long,2.26503195,2.26356765,997.4399843060487,-0.6448259456204185,0.9974399843060487,0.4987199921529284,-2.1409859220793956,time_stop,volatility_breakout
1762700400000,1762732800000,long,2.3156572499999997,2.3975256375,847.5572204580984,29.964772616019346,0.8475572204580984,0.42377861022903773,28.693436785332207,take_profit,volatility_breakout
1763240400000,1763326800000,short,2.2260864,2.1983986499999997,699.937510770328,8.705724456081866,0.6999375107703281,0.3499687553851219,7.655818189926416,time_stop,volatility_breakout
1763949600000,1764003600000,long,2.0928459,2.1911288875,650.3941065308785,30.543422161301095,0.6503941065308785,0.32519705326542986,29.567831001504786,take_profit,volatility_breakout
1764428400000,1764514800000,long,2.2197093,2.1955017000000003,652.2737399290518,-7.1135358971132945,0.6522737399290518,0.32613686996445895,-8.091946507006805,time_stop,volatility_breakout
1764543600000,1764547200000,short,2.1539224999999997,2.1016502999999997,852.2300934939243,20.682239910272123,0.8522300934939243,0.42611504674685113,19.403894770031346,take_profit,volatility_breakout
1765076400000,1765090800000,long,2.06953425,2.036177830357143,652.9112238169758,-10.523517922532704,0.6529112238169759,0.3264556119083886,-11.502884758258068,stop_loss,volatility_breakout
1765486800000,1765551600000,long,2.04272085,1.9933813821428574,501.63161313703154,-12.116308918323838,0.5016316131370315,0.2508158065684762,-12.868756338029346,stop_loss,volatility_breakout
1765720800000,1765753200000,short,1.9937026500000001,1.9628309249999998,500.96309373947315,7.757222404792616,0.5009630937394731,0.2504815468697137,7.005777764183429,take_profit,volatility_breakout
1766322000000,1766361600000,short,1.8982504,1.9340951357142857,852.190168604092,-16.091939910523003,0.852190168604092,0.42609508430199833,-17.370225163429094,stop_loss,volatility_breakout
1766872800000,1766959200000,long,1.8631311,1.8677656500000002,850.6412633008692,2.1159753421706315,0.8506412633008693,0.42532063165037165,0.8400134472193905,time_stop,volatility_breakout
1767193200000,1767204000000,short,1.8584703,1.8334912875,700.5273552418254,9.415529300187096,0.7005273552418254,0.35026367762089206,8.364738267324379,take_profit,volatility_breakout
1769184000000,1769270400000,long,1.93746825,1.9139425500000002,701.0638500056712,-8.512664822289734,0.7010638500056712,0.3505319250027639,-9.56426059729817,time_stop,volatility_breakout
1770555600000,1770566400000,long,1.4626309499999999,1.4152277464285714,700.3452772943599,-22.697871769958827,0.7003452772943599,0.35017263864719533,-23.74838968590038,stop_loss,volatility_breakout
1771437600000,1771506000000,short,1.4403794500000002,1.3913703375,648.7314468578693,22.07317832904744,0.6487314468578693,0.3243657234288588,21.100081158760712,take_profit,volatility_breakout
1772197200000,1772258400000,short,1.3701146000000002,1.3254123749999998,700.0654603267692,22.8407782255996,0.7000654603267692,0.35003273016332215,21.79068003510951,take_profit,volatility_breakout
