date,ensemble_raw_ret,ensemble_capped_ret,exposure_scalar
2024-08-28,-0.004057689165228615,-0.003456364093463481,0.8518060286830139
2024-08-29,-0.0014933367486737945,-0.0014303227967527074,0.9578032537021213
2024-08-30,0.0009196201313612117,0.0008853613042572694,0.9627467625646333
2024-08-31,-0.0036653508885842886,-0.0035250415640858076,0.9617200838982501
2024-09-01,-0.011030109800212844,-0.011030109800212844,1.0
2024-09-02,0.001467922492801601,0.001467922492801601,1.0
2024-09-03,-0.005549424023719104,-0.005549424023719104,1.0
2024-09-04,0.0011509373085247616,0.0011509373085247616,1.0
2024-09-05,-0.003703272001549246,-0.0036997031013551772,0.9990362846173395
2024-09-06,-0.0015956298170459217,-0.0015956298170459217,1.0
2024-09-07,0.0017539552920076435,0.0017539552920076435,1.0
2024-09-08,0.0006405500208924368,0.0006405500208924368,1.0
2024-09-09,0.0006007574768185957,0.0006007574768185957,1.0
2024-09-10,0.0011886797137331912,0.0011886797137331912,1.0
2024-09-11,-0.001175499405108153,-0.001175499405108153,1.0
2024-09-12,0.0002420785995815431,0.0002420785995815431,1.0
2024-09-13,0.0018562577726972988,0.0018562577726972988,1.0
2024-09-14,0.0006188947211831034,0.0006188947211831034,1.0
2024-09-15,-0.003070789740385949,-0.003070789740385949,1.0
2024-09-16,-0.0004356669273019678,-0.0004356669273019678,1.0
2024-09-17,0.000828967665549916,0.000828967665549916,1.0
2024-09-18,0.0023807342939221716,0.0023807342939221716,1.0
2024-09-19,0.011643625257505334,0.011643625257505334,1.0
2024-09-20,0.006835139802185137,0.006835139802185137,1.0
2024-09-21,0.013938525620994199,0.013938525620994199,1.0
2024-09-22,-0.01572437269943672,-0.01572437269943672,1.0
2024-09-23,0.0016692233047175106,0.0016692233047175106,1.0
2024-09-24,0.02147815323730064,0.02147815323730064,1.0
2024-09-25,-0.012610586994577391,-0.012610586994577391,1.0
2024-09-26,0.027470601229931293,0.027470601229931293,1.0
2024-09-27,0.01567151099795661,0.012802650340863515,0.8169378397866573
2024-09-28,-0.005704024315905776,-0.004482394290712806,0.7858301512168466
2024-09-29,-0.007940782716209087,-0.0061230079958432505,0.7710836846529862
2024-09-30,-0.046547897022666505,-0.034921642633102254,0.7502302975384076
2024-10-01,-0.05129640861528661,-0.02677785263980911,0.5220219770284106
2024-10-02,-0.01075706335487106,-0.004487032650405356,0.4171243119409089
2024-10-03,0.00523728832277225,0.002174338053552938,0.41516485622888094
2024-10-04,0.016213594394289908,0.0067124717963241085,0.41400269632303754
2024-10-05,-0.008535659663513254,-0.0034571207860137633,0.4050209265947726
2024-10-06,0.008642807513441333,0.0034900512400902924,0.40380990027401964
2024-10-07,-0.0018281535697098129,-0.0007332375133913338,0.4010809187697083
2024-10-08,0.003974820615221061,0.0015947346486973402,0.401209212458673
2024-10-09,-0.01870954919701542,-0.007499226481966701,0.4008234727089518
2024-10-10,-0.0019821992080219547,-0.000790254722380574,0.398675733085966
2024-10-11,0.016717781957783256,0.0067076024343517265,0.4012256201983113
2024-10-12,0.015620156113910896,0.006225269931537391,0.39854082674585634
2024-10-13,-0.007996001433494855,-0.003156386065344208,0.39474556021491725
2024-10-14,0.01250281953557568,0.004927847702322991,0.39413891309086174
2024-10-15,-0.0038908430496115767,-0.001568251161993885,0.4030620464504328
2024-10-16,-0.005847949767959354,-0.0023731634387629316,0.40581118732677635
2024-10-17,-0.011896455545016027,-0.005154702296052726,0.4332973192349101
2024-10-18,0.014832095563564374,0.006606652612939869,0.44542947991579634
2024-10-19,0.006214949504379783,0.0026873712917297836,0.4324043646430186
2024-10-20,0.02196025544204146,0.009435987113334054,0.4296847611011609
2024-10-21,-0.020651938805701,-0.010023669024106051,0.4853621308106434
2024-10-22,0.0004683727802580016,0.00030104929300050484,0.6427557400638714
2024-10-23,-0.009739744082481523,-0.006429784656350516,0.6601595074675016
2024-10-24,0.016030383553718233,0.010369113135853744,0.6468412375228937
2024-10-25,-0.056767079085495685,-0.036753176896072395,0.6474382245512266
2024-10-26,0.008523795314564552,0.003832218869586365,0.44959067271808817
2024-10-27,0.018759496158798624,0.008435691843532957,0.44967582136135514
2024-10-28,0.02156025302333744,0.009411053171884195,0.4365001264919015
2024-10-29,0.025245368812033226,0.01066543676394706,0.42247102204596715
2024-10-30,-0.019004808994974504,-0.007959211657237298,0.4187998763545572
2024-10-31,-0.0316601487160893,-0.012859072065037842,0.406159559778158
2024-11-01,-0.00242276954405914,-0.0009345610776144716,0.38574080638668407
2024-11-02,-0.005803162961205856,-0.0022751603395014465,0.3920552213871803
2024-11-03,-0.015395641676233909,-0.006045478110525714,0.39267464375051386
2024-11-04,-0.01388031547915647,-0.0054567423926759,0.3931281245638889
2024-11-05,0.016375888312170964,0.006388716790866469,0.3901294799451103
2024-11-06,0.050130488884483904,0.019157770665516986,0.38215806571650224
2024-11-07,0.008317528920556065,0.0028034912350993757,0.33705818902183626
2024-11-08,0.019074959227516394,0.006470280055890349,0.3392028249558044
2024-11-09,0.035500763374578505,0.011880364407809808,0.33465095616273804
2024-11-10,0.06338425852397502,0.02054431737084218,0.32412333675988836
2024-11-11,0.09447156170501535,0.027454479663629038,0.2906110491679479
2024-11-12,-0.03530113279814344,-0.0083813352200619,0.23742397355879444
2024-11-13,-0.01937486375164175,-0.004432208411705114,0.22876075251520395
2024-11-14,-0.035523578002358905,-0.007999446255693224,0.22518695203399922
2024-11-15,0.06851406842517428,0.016224326437474977,0.23680284663278928
2024-11-16,0.07046471520323443,0.015545870383655819,0.22061921826858163
2024-11-17,-0.02094064711628754,-0.004351328710230468,0.20779342138123444
2024-11-18,0.0503510539278005,0.010260545310334488,0.20378014976702002
2024-11-19,-0.004770554414721896,-0.0009525608023489668,0.19967507328065917
2024-11-20,-0.0023845225882793094,-0.0004819570448865531,0.20211888419741797
2024-11-21,0.04714718138671611,0.00984303177116713,0.2087724330842064
2024-11-22,0.11114158642635218,0.02299931096945082,0.20693704048116393
2024-11-23,0.08874414721943313,0.016401458239731128,0.18481735138178834
2024-11-24,0.012316737827163098,0.002215160585708233,0.1798496173900008
2024-11-25,-0.07217302306786239,-0.013266105320708689,0.18380974991493595
2024-11-26,-0.00039637376481898554,-6.45354180164674e-05,0.16281455470681616
2024-11-27,0.058691994462981456,0.009552545916296031,0.1627572210435116
2024-11-28,0.008028849238469445,0.0012951460338970816,0.16131153985200222
2024-11-29,0.07366508778799169,0.011848222556450233,0.16083904753564468
2024-11-30,0.028384224085713936,0.004467156654904347,0.1573816723477994
2024-12-01,0.04782786859976079,0.007629615771121038,0.15952238714562322
2024-12-02,0.08897805640213492,0.014871830763177786,0.16714043174830412
2024-12-03,0.02397906771489193,0.004007749379151589,0.1671353293131835
2024-12-04,-0.013197396780202502,-0.002270734292499085,0.17205925761855
2024-12-05,-0.027120295283752954,-0.004815836218008079,0.17757314836070823
2024-12-06,0.053084670719062504,0.009201167360745898,0.17333002609059783
2024-12-07,0.001909282643214022,0.0003357735647822668,0.17586372870233444
2024-12-08,0.02460682168508456,0.004423989598046122,0.17978711979400924
2024-12-09,-0.15504840302618672,-0.028054500853798684,0.1809402761088771
2024-12-10,-0.0006447378076270566,-8.631534158501127e-05,0.1338766558497523
2024-12-11,0.07071788857256191,0.009472619048670847,0.13394940431445748
2024-12-12,0.024410877684315713,0.0032276409762158325,0.13222142267705644
2024-12-13,0.002294678675630824,0.00032342421525514124,0.1409453178302751
2024-12-14,-0.02862446385196435,-0.0042198519021352295,0.14742116826917068
2024-12-15,0.024881407087458066,0.0036171184474349,0.145374352612806
2024-12-16,-0.02773922860233462,-0.004302613554477862,0.15510934410467855
2024-12-17,-0.009861598668139883,-0.0015067220264801476,0.15278679220114205
2024-12-18,-0.10516279344370331,-0.016327583425927907,0.15526007717423876
2024-12-19,-0.09404438001350247,-0.013064838239979903,0.1389220518876738
2024-12-20,0.03392573166794839,0.00458410112589,0.13512165841424922
2024-12-21,-0.040514806429525076,-0.005458978378364562,0.13474032975723027
2024-12-22,0.0013186428087141524,0.0001798173672688624,0.13636548584692745
2024-12-23,0.04058708205014999,0.0059871425352462865,0.1475135001784185
2024-12-24,0.029709422741955423,0.004327198679930154,0.1456507155158998
2024-12-25,-0.008017116186466848,-0.0011521566152653206,0.14371210151727604
2024-12-26,-0.05077830525424761,-0.007318520216443392,0.14412690970680234
2024-12-27,-0.00851231187384902,-0.0012531380184520938,0.1472147680939539
2024-12-28,0.016680144994059145,0.002460193432690634,0.1474923289675758
2024-12-29,-0.020313912349384348,-0.003010779978884335,0.14821270896029945
2024-12-30,-0.004299596772607499,-0.0008021512204533607,0.18656429029899343
2024-12-31,-0.0036826029705280838,-0.0006874042947817885,0.18666261345116303
2025-01-01,0.03325668248538735,0.006859604040887633,0.20626242692432334
2025-01-02,0.011079581168307416,0.0022578986421112187,0.20378916926659862
2025-01-03,0.029147416170674626,0.005909555427878195,0.20274714551967152
2025-01-04,-0.0014451699106660498,-0.0002878799904368915,0.1992014837232623
2025-01-05,-0.005517151666129251,-0.0011181305204113596,0.20266445225273694
2025-01-06,0.00870768447462464,0.0017756167821567643,0.2039137714889819
2025-01-07,-0.05125475851576522,-0.010407445766448685,0.2030532592061185
2025-01-08,-0.00820710310632357,-0.0019398609452813732,0.23636366208031565
2025-01-09,-0.0149082265302566,-0.00448155667083715,0.30060964406072876
2025-01-10,0.013143429151823816,0.004110634571286739,0.3127520621752153
2025-01-11,0.009008631310182093,0.002983079389354224,0.33113569493987055
2025-01-12,-0.009305260679316755,-0.00307157869988937,0.33009055906587487
2025-01-13,-0.008714334407789575,-0.0031065152763100827,0.3564833676262445
2025-01-14,0.01650052170592579,0.00621703074206682,0.3767778287782327
2025-01-15,0.04061141055272019,0.014994527598454361,0.369219571405653
2025-01-16,0.0016003994672269338,0.0006225094051939469,0.38897126495086254
2025-01-17,0.0218761659685477,0.008571199633083348,0.3918053851578256
2025-01-18,-0.034515730869327244,-0.013380983218575539,0.38767781766622494
2025-01-19,-0.03636684640579537,-0.013420482745166601,0.36903069887929385
2025-01-20,0.012273116212489167,0.004216814732264521,0.3435814229456635
2025-01-21,0.006735398418904598,0.002302419280893058,0.34183861706394925
2025-01-22,-0.014382040226406247,-0.005173895241832182,0.3597469594287892
2025-01-23,0.0008533909295823094,0.0003061572815130701,0.35875384996524184
2025-01-24,-0.0030931862567354956,-0.0011698357881095034,0.3781976547846593
2025-01-25,0.0027749027958048644,0.0010495494955269082,0.3782292832432298
2025-01-26,-0.016982359332752387,-0.006416011213655762,0.37780446685530694
2025-01-27,-0.0037297238291007576,-0.001404261568721356,0.3765055090043827
2025-01-28,-0.0177062828463601,-0.00782353055461635,0.4418505353439918
2025-01-29,0.01022228117265102,0.004440700486800265,0.43441384675282074
2025-01-30,0.02360335511531274,0.010303482372110958,0.43652617696822876
2025-01-31,-0.005392444998481087,-0.0022862982940555143,0.4239817549737653
2025-02-01,-0.030717506832922386,-0.013081609508537435,0.4258682053752109
2025-02-02,-0.03402469488997591,-0.013700630079838664,0.40266724284058275
2025-02-03,0.012991698888395582,0.004928749453479959,0.3793768232946352
2025-02-04,-0.021310303562496937,-0.008144326006120549,0.3821778503640553
2025-02-05,-0.009117707645911391,-0.003922428806472994,0.4301990104093663
2025-02-06,-0.006134294028947956,-0.002650824052739509,0.4321318867713504
2025-02-07,0.0016233370286617222,0.0007522689627955576,0.4634089837867664
2025-02-08,0.0028269025384698126,0.0013926686465850048,0.4926482705480356
2025-02-09,-0.0014727630167558163,-0.0007989223781607816,0.5424649920396818
2025-02-10,0.009610380891738294,0.005396622177381502,0.5615409251906746
2025-02-11,-0.002374505888808402,-0.001320603955861706,0.5561594780985886
2025-02-12,0.010673696632914101,0.006003584191025699,0.562465319888581
2025-02-13,-0.0017876623853499863,-0.0009813250323098945,0.548943156354309
2025-02-14,0.004905038930388687,0.002691373994064197,0.5486957457952176
2025-02-15,0.0005125132399151836,0.00028010750679026663,0.5465371135321733
2025-02-16,-0.0055919990298267845,-0.0031225559010157116,0.5583970748851211
2025-02-17,-0.0027193868943532298,-0.0015172302546998468,0.5579310019660516
2025-02-18,-0.005703968678970702,-0.003278807011124672,0.5748290700145188
2025-02-19,0.007307588623300744,0.004290201107397468,0.5870884813791885
2025-02-20,0.0012505070340853872,0.0008066640169876255,0.6450695557883163
2025-02-21,-0.009646447487990246,-0.006201009311569736,0.6428282867127971
2025-02-22,0.0022163659402777668,0.0016381766143279393,0.7391273185341561
2025-02-23,0.001104702210313972,0.001104702210313972,1.0
2025-02-24,-0.01975186228453151,-0.01975186228453151,1.0
2025-02-25,-0.002096191918720791,-0.002096191918720791,1.0
2025-02-26,-0.0020392593937313855,-0.0020392593937313855,1.0
2025-02-27,0.0003704745403962318,0.0003704745403962318,1.0
2025-02-28,0.00016249045712463654,0.00016249045712463654,1.0
2025-03-01,0.0027003741911702903,0.0027003741911702903,1.0
2025-03-02,0.02115973466399668,0.02115973466399668,1.0
2025-03-03,-0.04363199290259773,-0.04363199290259773,1.0
2025-03-04,0.007844095396453895,0.004993717466660498,0.6366212054124207
2025-03-05,0.005226749866246834,0.0033631876062140058,0.6434567737654157
2025-03-06,-0.0048489248591379605,-0.003093115687465128,0.6378972199653802
2025-03-07,-0.01126232994907836,-0.007233109448015568,0.6422391708216185
2025-03-08,-0.0025439904149798854,-0.0016162968405297972,0.6353392021496971
2025-03-09,-0.015872582011739234,-0.010097043879756911,0.6361311519631285
2025-03-10,-0.004725892329303532,-0.00292864664746697,0.6197023637858826
2025-03-11,0.004376821691303594,0.00271384573713466,0.6200494168009772
2025-03-12,0.0014059059640779213,0.0008792112400855594,0.6253698771825039
2025-03-13,-0.0009669855975934803,-0.0006045798929004428,0.6252211970944034
2025-03-14,0.0027928124884146386,0.0017559681845692283,0.6287454642420398
2025-03-15,0.000755938670610227,0.0004748062877378135,0.6281015989756535
2025-03-16,-0.006599855625547945,-0.0041472172004544785,0.6283799882531764
2025-03-17,0.0011379309693297297,0.0007487976353992578,0.6580343233301038
2025-03-18,0.0013765793936211862,0.0009039597686808511,0.656671001229303
2025-03-19,0.0024419107085789245,0.0016000732910068506,0.655254627200524
2025-03-20,-0.004462692529907005,-0.002917029753142657,0.6536479341998143
2025-03-21,-0.0007444591209268695,-0.0004865510700438153,0.6535631794504009
2025-03-22,-5.512647605645514e-05,-3.616915641689382e-05,0.6561122532093818
2025-03-23,-0.00021093818333932281,-0.00015464912875264245,0.7331490501360214
2025-03-24,0.0010777495490295998,0.0010777495490295998,1.0
2025-03-25,-0.0002455774300674544,-0.0002455774300674544,1.0
2025-03-26,-0.003270274445982626,-0.003270274445982626,1.0
2025-03-27,0.0005641336679330682,0.0005641336679330682,1.0
2025-03-28,-0.01618647343867549,-0.01618647343867549,1.0
2025-03-29,-0.002309035788511891,-0.002309035788511891,1.0
2025-03-30,-0.0014414240140789884,-0.0014414240140789884,1.0
2025-03-31,0.0027022780870969323,0.0027022780870969323,1.0
2025-04-01,0.0031759176258162602,0.0031759176258162602,1.0
2025-04-02,-0.00689424759715591,-0.00689424759715591,1.0
2025-04-03,0.0032182856665674726,0.0032182856665674726,1.0
2025-04-04,-2.8451580517145143e-05,-2.8451580517145143e-05,1.0
2025-04-05,-0.00035651572021060026,-0.00035651572021060026,1.0
2025-04-06,-0.009409495870267978,-0.009409495870267978,1.0
2025-04-07,0.0025877689972595005,0.0025877689972595005,1.0
2025-04-08,-1.3999377607287741e-05,-1.3999377607287741e-05,1.0
2025-04-09,0.00615275737585328,0.00615275737585328,1.0
2025-04-10,0.0005665556165209605,0.0005665556165209605,1.0
2025-04-11,0.007581105371238235,0.007581105371238235,1.0
2025-04-12,0.0044365706430034456,0.0044365706430034456,1.0
2025-04-13,-0.002546591650269094,-0.002546591650269094,1.0
2025-04-14,-0.002105579569525184,-0.002105579569525184,1.0
2025-04-15,-0.0015601403763075468,-0.0015601403763075468,1.0
2025-04-16,0.004445866132484504,0.004445866132484504,1.0
2025-04-17,-0.003154246202787104,-0.003154246202787104,1.0
2025-04-18,-0.002904819751421754,-0.002904819751421754,1.0
2025-04-19,0.003403557658589277,0.003403557658589277,1.0
2025-04-20,-0.0015622888519391993,-0.0015622888519391993,1.0
2025-04-21,0.0006519703517089341,0.0006519703517089341,1.0
2025-04-22,0.016064556463683783,0.016064556463683783,1.0
2025-04-23,0.0005983041193206844,0.0005983041193206844,1.0
2025-04-24,0.009530309947252538,0.009530309947252538,1.0
2025-04-25,-0.0008222517349099542,-0.0008222517349099542,1.0
2025-04-26,-0.0003492592465683987,-0.0003492592465683987,1.0
2025-04-27,-0.012272061773966262,-0.012272061773966262,1.0
2025-04-28,0.004970110867403181,0.004970110867403181,1.0
2025-04-29,-0.010491910927459049,-0.010491910927459049,1.0
2025-04-30,2.883343641554385e-05,2.883343641554385e-05,1.0
2025-05-01,0.010477698513378245,0.010477698513378245,1.0
2025-05-02,0.0033983634492309837,0.0033983634492309837,1.0
2025-05-03,-0.017511316536954955,-0.017511316536954955,1.0
2025-05-04,-0.012894465608888246,-0.012894465608888246,1.0
2025-05-05,-0.00018145635632717705,-0.0001781010415115292,0.9815089706221257
2025-05-06,0.001726572247442993,0.0016953907773004995,0.9819402459476153
2025-05-07,0.002744552789178078,0.0027157598821734544,0.9895090715259129
2025-05-08,0.062106256842035044,0.06139365378651329,0.9885260665872324
2025-05-09,0.02175652144515879,0.010875331541570237,0.4998653653794546
2025-05-10,0.05395948816647348,0.026099722782617445,0.4836910739793474
2025-05-11,-0.023667652343607463,-0.009537661468824534,0.4029829968074809
2025-05-12,-0.0035180558498060684,-0.00134406665996045,0.3820481303713644
2025-05-13,0.02308878343902149,0.008847820966533857,0.38320862551729273
2025-05-14,-0.03736772504787709,-0.014065635260165615,0.37641133470512683
2025-05-15,-0.03306292998314444,-0.011371334965365042,0.34393004404516403
2025-05-16,-0.008529544278944019,-0.0027719675951541544,0.3249842552546467
2025-05-17,-0.019215710555742446,-0.006219221314865947,0.32365294516821225
2025-05-18,0.029900595618882853,0.00958285562048322,0.32049045920782415
2025-05-19,-0.021706444568561203,-0.006737474759924239,0.3103905265850191
2025-05-20,0.006880735292927732,0.002102880643319418,0.3056185936233929
2025-05-21,0.02823294090011177,0.008620876670089374,0.30534816406799636
2025-05-22,0.05664104031431433,0.016913633660509776,0.29861092887157586
2025-05-23,-0.06023847464798835,-0.01642518335846281,0.2726693106763673
2025-05-24,0.0007916064808124465,0.0001951775565847908,0.246558815921359
2025-05-25,0.011374525217150685,0.0028230805655177133,0.24819326623506263
2025-05-26,-0.002314847772004498,-0.0005741019883015708,0.24800852792338832
2025-05-27,0.005629379452283825,0.0013947882614037926,0.2477694518954359
2025-05-28,5.0887070189468715e-05,1.260876490208135e-05,0.24777934463774226
2025-05-29,-0.018645392967201604,-0.005082162550194187,0.2725693450995656
2025-05-30,-0.050511368956656776,-0.013805931089258356,0.27332324136978087
2025-05-31,0.007119804173891079,0.0020096268084530216,0.2822587193932232
2025-06-01,0.006201330006345751,0.0017617522920728907,0.2840926527487022
2025-06-02,0.004243801976942089,0.0012015356209045761,0.28312716461156695
2025-06-03,-0.0003780270077369475,-0.00010946034070180078,0.289556932339526
2025-06-04,-0.009278510149085081,-0.0027946989506800963,0.30120126030747196
2025-06-05,-0.018770165034685263,-0.005850307457912375,0.3116811944435028
2025-06-06,0.008072264406969896,0.002492538767115706,0.30877813726759923
2025-06-07,0.010767462481918288,0.003353573371542704,0.3114543818633529
2025-06-08,-0.002731497874427924,-0.0008798945427865765,0.32212895020863186
2025-06-09,0.016972520507439418,0.00556508837173612,0.32788815127940624
2025-06-10,0.02120241794473417,0.006876682182732087,0.32433480939092507
2025-06-11,-0.019004950759930108,-0.006259436953575852,0.3293582305287105
2025-06-12,-0.023894265565394927,-0.009306079888840933,0.38946917465915093
2025-06-13,0.0003967739006564976,0.00019084263057135757,0.4809858467393937
2025-06-14,-0.014720453393012029,-0.0070820400755023,0.48110203445664435
2025-06-15,0.005304523206634382,0.0025729546378109175,0.48504918115786844
2025-06-16,0.00539337947714446,0.0025961837415766037,0.48136493131596975
2025-06-17,-0.010497461381624315,-0.005055154175221236,0.4815596829982366
2025-06-18,0.001256589084524651,0.0006035093426072979,0.4802758117508211
2025-06-19,0.006310308670015154,0.003089385647966749,0.489577580039255
2025-06-20,-0.0183007948665284,-0.012083734623872001,0.660284687741776
2025-06-21,-0.009075166200227166,-0.005756245686491419,0.6342854289927309
2025-06-22,-0.007953388562937598,-0.005057789237439864,0.6359288493723184
2025-06-23,0.01269230324363826,0.008096927113872061,0.637939935600772
2025-06-24,0.0014256095920179978,0.0008768552061330804,0.6150738680790319
2025-06-25,0.0020972583285561205,0.0012981003243796605,0.6189510880490108
2025-06-26,-0.0029712709855701917,-0.0019300803848316375,0.6495807330280419
2025-06-27,0.0031624037803602884,0.0020822939975931845,0.65845291816466
2025-06-28,-0.0007214734463979835,-0.0004861315716169394,0.6738038302642902
2025-06-29,0.0030889029611021954,0.002081514918168431,0.6738686661188269
2025-06-30,0.00044125021345300957,0.00031732257680661596,0.7191443021033436
2025-07-01,-0.003905534356973014,-0.003214461022783294,0.8230528089054281
2025-07-02,0.00470945357393223,0.004184461426086711,0.8885237661644111
2025-07-03,-0.0006051306173403233,-0.0006051306173403233,1.0
2025-07-04,-0.004793405090471033,-0.004793405090471033,1.0
2025-07-05,0.0010401708881061106,0.0010401708881061106,1.0
2025-07-06,0.0029652070133163954,0.0029652070133163954,1.0
2025-07-07,-0.00011710078305074987,-0.00011710078305074987,1.0
2025-07-08,0.002403783592705951,0.002403783592705951,1.0
2025-07-09,0.007165268720110589,0.007165268720110589,1.0
2025-07-10,0.025779560618693475,0.025779560618693475,1.0
2025-07-11,0.020401415587813828,0.020401415587813828,1.0
2025-07-12,-0.0045435747439783415,-0.004514814608402762,0.993670152424873
2025-07-13,0.03575505249273274,0.03575505249273274,1.0
2025-07-14,0.016514052320747957,0.01261496156273652,0.763892551490061
2025-07-15,0.002151910382884792,0.0015992915806651551,0.7431961820460148
2025-07-16,0.0277174808334013,0.02060117547466516,0.7432556947902514
2025-07-17,0.04539763305246978,0.03118409342445857,0.6869101168427999
2025-07-18,0.002762172815587324,0.0015355606588123316,0.555924904534195
