entry_time,exit_time,side,entry_price,exit_price,size,pnl_gross,commission,slippage,pnl_net,exit_reason,strategy
1758776400000,1758819600000,short,2.86386735,2.746243864285714,650.0,26.696510826273432,0.65,0.324999999999942,25.72151082627349,take_profit,trend_following
1758823200000,1758996000000,short,2.79889985,2.7915951,651.6296482037078,1.700665235562549,0.6516296482037078,0.3258148241018239,0.7232207632570171,time_stop,trend_following
1758996000000,1759089600000,long,2.7915951,2.8445484428571435,501.25715509706635,9.508270735054435,0.5012571550970664,0.2506285775485065,8.756385002408862,take_profit,trend_following
1759089600000,1759154400000,long,2.84472165,2.906331821428572,652.1708849362615,14.124531312807594,0.6521708849362615,0.3260854424680711,13.146274985403261,take_profit,trend_following
1759154400000,1759222800000,long,2.9094539999999998,2.848682089285714,753.4419250416829,-15.737696968927047,0.753441925041683,0.3767209625207999,-16.86785985648953,stop_loss,trend_following
1759226400000,1759305600000,short,2.83887985,2.886331730357143,501.4135516053787,-8.381128162302648,0.5014135516053787,0.25070677580268946,-9.133248489710716,stop_loss,trend_following
1759309200000,1759420800000,long,2.9426705999999996,3.0504168857142853,601.1181822039755,22.010024298268924,0.6011181822039755,0.3005590911019743,21.108347024962974,take_profit,trend_following
1759449600000,1759622400000,long,3.02080965,2.95542155,501.95717994545095,-10.865307676036807,0.501957179945451,0.25097858997272887,-11.618243445954986,time_stop,trend_following
1759636800000,1759680000000,long,3.0355169999999996,2.982026098214286,752.0267548712338,-13.251972986824375,0.7520267548712338,0.3760133774355668,-14.380013119131176,stop_loss,trend_following
1759680000000,1759845600000,short,3.00039905,2.905037507142857,500.5945679204558,15.910373769382256,0.5005945679204558,0.25029728396016204,15.159481917501639,take_profit,trend_following
1759849200000,1760022000000,short,2.88325765,2.8038011999999997,751.9912684319023,20.72328035636922,0.7519912684319023,0.37599563421585946,19.59529345372146,time_stop,trend_following
1760029200000,1760119200000,short,2.80389735,2.712312621428571,652.9505806163593,21.3275645402305,0.6529505806163592,0.3264752903081579,20.348138669305985,take_profit,trend_following
1760418000000,1760558400000,short,2.5041473,2.3844201857142857,654.2307678421241,31.27977412138042,0.6542307678421241,0.32711538392104883,30.298427969617247,take_profit,trend_following
1760605200000,1760641200000,short,2.4217885000000003,2.3103260142857143,757.104969992584,34.845653079124524,0.757104969992584,0.3785524849962599,33.70999562413568,take_profit,trend_following
1760662800000,1760695200000,short,2.35512185,2.192081207142857,759.5764367916447,52.58404381652181,0.7595764367916448,0.3797882183958523,51.444679161334314,take_profit,trend_following
1760698800000,1760788800000,short,2.2819584500000003,2.3886687374999998,661.594110229854,-30.937854153713463,0.661594110229854,0.3307970551149155,-31.93024531905823,stop_loss,trend_following
1760788800000,1760864400000,long,2.3765877,2.3184187821428575,659.4756406669503,-16.141202940140715,0.6594756406669503,0.32973782033340254,-17.13041640114107,stop_loss,trend_following
1760961600000,1760986800000,long,2.45412645,2.5421996928571433,658.3192976842328,23.625642999156575,0.6583192976842328,0.32915964884206494,22.638164052630277,take_profit,trend_following
1761019200000,1761058800000,short,2.4224881500000004,2.4981806089285716,608.9981423938192,-19.02860366137202,0.6089981423938192,0.30449907119688674,-19.942100874962726,stop_loss,trend_following
1761062400000,1761091200000,long,2.4882435,2.41129375,759.7063455659722,-23.494169025143655,0.7597063455659723,0.37985317278300984,-24.633728543492637,stop_loss,trend_following
1761138000000,1761296400000,short,2.4075956,2.4636204803571427,505.20122529952863,-11.756059947811803,0.5052012252995286,0.25260061264976524,-12.513861785761096,stop_loss,trend_following
1761314400000,1761364800000,long,2.4760374,2.566830228571429,756.8254082234633,27.751729253901622,0.7568254082234633,0.37841270411174127,26.616491141566417,take_profit,trend_following
1761584400000,1761598800000,long,2.6927456999999997,2.6253009785714285,505.84325543564273,-12.669765826523646,0.5058432554356428,0.2529216277178026,-13.42853070967709,stop_loss,trend_following
1761685200000,1761829200000,short,2.5969009,2.470377428571428,606.1758440848645,29.533461245965064,0.6061758440848645,0.3030879220424025,28.6241974798378,take_profit,trend_following
1761868800000,1761922800000,short,2.4575706000000004,2.5459473375,658.5116691649272,-23.68074916198757,0.6585116691649272,0.3292558345823769,-24.668516665734874,stop_loss,trend_following
1761922800000,1762095600000,long,2.5250619,2.4991498,606.3373036829156,-6.222212947239805,0.6063373036829156,0.30316865184142583,-7.131718902764146,time_stop,trend_following
1762095600000,1762142400000,short,2.4991498,2.425869471428571,504.89418359210725,14.804559401534517,0.5048941835921072,0.25244709179603886,14.04721812614637,take_profit,trend_following
1762142400000,1762182000000,short,2.4451768000000005,2.352146914285714,606.6855597470819,23.08212980254797,0.6066855597470819,0.30334277987351327,22.172101462927376,take_profit,trend_following
1762185600000,1762275600000,short,2.37271305,2.225269221428571,759.974355876591,47.22590818411456,0.759974355876591,0.3799871779382631,46.085946650299704,take_profit,trend_following
1762293600000,1762372800000,short,2.2174907,2.3575639071428567,661.5906299588496,-41.79098534843869,0.6615906299588497,0.33079531497935305,-42.783371293376895,stop_loss,trend_following
1762437600000,1762538400000,short,2.2576706,2.341416551785714,658.7667074338328,-24.4362684790188,0.6587667074338328,0.32938335371687205,-25.424418540169505,stop_loss,trend_following
1762538400000,1762711200000,long,2.33766825,2.3266361,758.1591927608521,-3.577978157686289,0.7581591927608521,0.3790795963803884,-4.715216946827529,time_stop,trend_following
1762714800000,1762743600000,long,2.3501745,2.449717385714286,656.7155309436653,27.81553414162305,0.6567155309436653,0.3283577654717449,26.830460845207643,take_profit,trend_following
